pair_id,lifetime_revenue,walk_count,dog_count,max_dog_size,min_dog_size,requester_gender,requester_fee,requester_new_to_rover,previous_client_count,price_per_walk,provider_fee,provider_gender,provider_new_to_rover,new_service_relationship,percent_morning_walks,percent_afternoon_walks,percent_evening_walks,experience
724,2312.75,29,2,1,1,f,0.050000000000000003,1,4,11,0.20000000000000001,f,0,0,0.51724137931034482,0.13793103448275862,0.34482758620689655,requestor new
726,4046,34,2,4,4,f,0.050000000000000003,1,8,14,0.20000000000000001,f,1,0,0.41176470588235294,0.41176470588235294,0.17647058823529411,both new
732,1163.8,23,1,1,1,m,0,1,8,11,0.20000000000000001,f,0,0,0.43478260869565217,0.30434782608695652,0.26086956521739130,requestor new
743,108,4,1,4,4,f,0.070000000000000007,0,5,25,0.20000000000000001,m,1,0,0.25000000000000000,0.50000000000000000,0.25000000000000000,provider new
750,5760.0000000000009,40,1,3,3,f,0,0,5,24,0.14999999999999999,m,0,0,0.35000000000000000,0.32500000000000000,0.32500000000000000,both experienced
752,1958.3999999999999,24,1,2,2,m,0,1,7,17,0.20000000000000001,f,0,0,0.37500000000000000,0.50000000000000000,0.12500000000000000,requestor new
762,518.39999999999998,8,2,3,1,f,0.050000000000000003,0,7,27,0.25,m,0,0,0.25000000000000000,0.37500000000000000,0.37500000000000000,both experienced
788,8664,38,3,3,1,f,0.050000000000000003,0,6,20,0.25,m,0,0,0.44736842105263157,0.34210526315789473,0.21052631578947368,both experienced
804,12605.25,49,1,1,1,f,0,0,7,21,0.25,f,1,0,0.40816326530612244,0.24489795918367346,0.34693877551020408,provider new
818,2619.5399999999995,21,1,4,4,f,0.070000000000000007,0,9,27,0.14999999999999999,f,0,0,0.19047619047619047,0.38095238095238095,0.42857142857142857,both experienced
830,794.75,17,2,4,1,m,0,1,6,11,0.25,f,0,0,0.47058823529411764,0.17647058823529411,0.35294117647058823,requestor new
833,28.080000000000002,2,1,1,1,f,0.070000000000000007,1,5,26,0.20000000000000001,f,0,0,0.00000000000000000,0.00000000000000000,1.00000000000000000,requestor new
846,324,9,2,3,1,f,0.050000000000000003,1,12,20,0.14999999999999999,m,0,0,0.33333333333333333,0.22222222222222222,0.44444444444444444,requestor new
854,1473.9000000000003,17,1,3,3,m,0.050000000000000003,0,9,17,0.25,f,1,0,0.47058823529411764,0.29411764705882352,0.23529411764705882,provider new
871,8072.3999999999996,31,1,3,3,f,0.050000000000000003,0,4,28,0.25,m,0,0,0.32258064516129032,0.51612903225806451,0.16129032258064516,both experienced
872,13440.000000000002,40,1,4,4,f,0.050000000000000003,0,4,28,0.25,m,0,0,0.25000000000000000,0.35000000000000000,0.40000000000000000,both experienced
891,371.79000000000002,9,3,3,1,m,0.070000000000000007,0,7,17,0.20000000000000001,f,0,0,0.33333333333333333,0.33333333333333333,0.33333333333333333,both experienced
907,3121.1999999999994,34,1,2,2,m,0,1,9,18,0.14999999999999999,f,0,1,0.55882352941176470,0.23529411764705882,0.20588235294117647,requestor new
4,3171.2999999999993,31,1,3,3,f,0,0,6,22,0.14999999999999999,m,0,0,0.29032258064516129,0.48387096774193548,0.22580645161290322,both experienced
23,6933.75,43,1,4,4,f,0.050000000000000003,0,8,15,0.20000000000000001,f,0,0,0.41860465116279069,0.23255813953488372,0.34883720930232558,both experienced
29,10368,48,1,1,1,m,0.050000000000000003,1,12,15,0.25,f,0,0,0.35416666666666666,0.35416666666666666,0.29166666666666666,requestor new
37,2744.2800000000002,22,1,4,4,m,0.070000000000000007,1,7,21,0.20000000000000001,f,0,0,0.36363636363636363,0.31818181818181818,0.31818181818181818,requestor new
38,340.20000000000005,9,3,4,1,f,0,0,9,21,0.20000000000000001,m,1,0,0.44444444444444444,0.33333333333333333,0.22222222222222222,provider new
39,2662,22,1,3,3,f,0,1,11,22,0.25,m,0,1,0.31818181818181818,0.27272727272727272,0.40909090909090909,requestor new
73,281.75,7,1,4,4,f,0.050000000000000003,1,7,23,0.20000000000000001,f,0,0,0.42857142857142857,0.28571428571428571,0.28571428571428571,requestor new
82,528,8,1,2,2,f,0.050000000000000003,1,11,33,0.20000000000000001,m,0,0,0.37500000000000000,0.37500000000000000,0.25000000000000000,requestor new
94,1589.5,17,1,4,4,f,0,1,3,22,0.25,m,0,0,0.29411764705882352,0.35294117647058823,0.35294117647058823,requestor new
114,1078,14,2,4,3,f,0,0,5,22,0.25,m,1,0,0.28571428571428571,0.57142857142857142,0.14285714285714285,provider new
121,1029,14,1,2,2,f,0.050000000000000003,0,7,21,0.20000000000000001,f,0,0,0.21428571428571428,0.42857142857142857,0.35714285714285714,both experienced
176,2000,20,2,1,1,m,0,0,7,25,0.20000000000000001,m,0,0,0.20000000000000000,0.55000000000000000,0.25000000000000000,both experienced
190,2094.75,21,3,3,2,m,0.050000000000000003,1,6,19,0.20000000000000001,f,0,0,0.38095238095238095,0.19047619047619047,0.42857142857142857,requestor new
211,28091.880000000012,74,3,2,1,m,0.070000000000000007,0,5,19,0.20000000000000001,f,0,1,0.44594594594594594,0.22972972972972972,0.32432432432432432,both experienced
229,820.80000000000007,12,2,2,1,m,0.050000000000000003,1,8,19,0.25,f,0,0,0.41666666666666666,0.41666666666666666,0.16666666666666666,requestor new
231,7500,50,1,4,4,m,0,0,8,20,0.14999999999999999,m,0,0,0.40000000000000000,0.24000000000000000,0.36000000000000000,both experienced
232,539.99999999999989,10,1,2,2,f,0.070000000000000007,1,7,20,0.20000000000000001,f,0,0,0.30000000000000000,0.30000000000000000,0.40000000000000000,requestor new
255,2245.3199999999997,27,3,3,1,f,0.070000000000000007,0,6,14,0.14999999999999999,m,0,0,0.25925925925925925,0.51851851851851851,0.22222222222222222,both experienced
284,1841.1000000000001,19,3,4,3,f,0.050000000000000003,1,7,17,0.25,m,0,0,0.31578947368421052,0.36842105263157894,0.31578947368421052,requestor new
310,20.800000000000001,2,1,2,2,m,0.050000000000000003,0,9,26,0.14999999999999999,f,0,0,0.00000000000000000,0.50000000000000000,0.50000000000000000,both experienced
321,3686.4000000000001,32,2,2,1,f,0,1,4,18,0.20000000000000001,m,0,0,0.40625000000000000,0.21875000000000000,0.37500000000000000,requestor new
323,49.5,3,3,3,1,f,0.050000000000000003,1,7,22,0.20000000000000001,f,0,0,0.66666666666666666,0.33333333333333333,0.00000000000000000,requestor new
333,5445,33,2,4,1,m,0,0,5,25,0.20000000000000001,m,0,0,0.30303030303030303,0.42424242424242424,0.27272727272727272,both experienced
370,4552.0199999999986,33,1,1,1,m,0.070000000000000007,0,9,19,0.14999999999999999,m,0,0,0.33333333333333333,0.33333333333333333,0.33333333333333333,both experienced
372,1125,15,1,2,2,m,0,1,3,20,0.25,f,0,1,0.20000000000000000,0.40000000000000000,0.40000000000000000,requestor new
378,5.9400000000000004,1,1,3,3,f,0.070000000000000007,0,9,22,0.20000000000000001,f,0,1,0.00000000000000000,0.00000000000000000,1.00000000000000000,both experienced
381,293.75999999999999,8,1,1,1,f,0.070000000000000007,1,7,17,0.20000000000000001,m,0,0,0.37500000000000000,0.37500000000000000,0.25000000000000000,requestor new
404,21674.250000000011,65,2,3,1,m,0.070000000000000007,0,7,19,0.20000000000000001,f,0,0,0.30769230769230769,0.43076923076923076,0.26153846153846153,both experienced
420,1622.4000000000001,26,2,4,3,f,0,0,6,16,0.14999999999999999,f,0,1,0.46153846153846153,0.23076923076923076,0.30769230769230769,both experienced
447,1044,12,1,2,2,f,0,0,7,29,0.25,m,0,0,0.33333333333333333,0.25000000000000000,0.41666666666666666,both experienced
449,1800,20,1,3,3,f,0,1,5,18,0.25,m,0,1,0.50000000000000000,0.30000000000000000,0.20000000000000000,requestor new
462,13798.4,56,1,4,4,f,0,0,12,22,0.20000000000000001,m,0,0,0.23214285714285714,0.35714285714285714,0.41071428571428571,both experienced
465,4410.9899999999998,31,1,4,4,f,0.070000000000000007,1,5,17,0.20000000000000001,f,1,0,0.29032258064516129,0.35483870967741935,0.35483870967741935,both new
501,10000,40,1,3,3,f,0.050000000000000003,0,8,25,0.20000000000000001,f,0,0,0.37500000000000000,0.35000000000000000,0.27500000000000000,both experienced
507,540,12,1,1,1,f,0,0,7,15,0.25,f,0,0,0.25000000000000000,0.41666666666666666,0.33333333333333333,both experienced
516,3037.5,25,1,1,1,f,0.070000000000000007,1,8,18,0.20000000000000001,m,0,0,0.36000000000000000,0.40000000000000000,0.24000000000000000,requestor new
537,59.840000000000003,4,2,4,1,f,0.070000000000000007,0,6,17,0.14999999999999999,m,0,0,0.25000000000000000,0.25000000000000000,0.50000000000000000,both experienced
539,2299,22,3,4,2,m,0.050000000000000003,0,11,19,0.20000000000000001,m,0,0,0.36363636363636363,0.31818181818181818,0.31818181818181818,both experienced
541,336,8,1,3,3,m,0.050000000000000003,1,8,21,0.20000000000000001,m,0,0,0.37500000000000000,0.12500000000000000,0.50000000000000000,requestor new
542,547.19999999999993,12,1,3,3,m,0,1,8,19,0.20000000000000001,f,0,0,0.41666666666666666,0.25000000000000000,0.33333333333333333,requestor new
551,716.80000000000007,16,1,4,4,f,0,1,7,14,0.20000000000000001,f,0,0,0.43750000000000000,0.31250000000000000,0.25000000000000000,requestor new
576,6931.2000000000016,38,2,3,3,m,0.050000000000000003,1,13,24,0.14999999999999999,m,0,0,0.21052631578947368,0.34210526315789473,0.44736842105263157,requestor new
43,2970,30,2,4,1,f,0.070000000000000007,1,7,15,0.14999999999999999,f,0,1,0.23333333333333333,0.33333333333333333,0.43333333333333333,requestor new
49,6635.5200000000004,32,1,3,3,m,0.070000000000000007,1,5,24,0.20000000000000001,m,0,1,0.31250000000000000,0.28125000000000000,0.40625000000000000,requestor new
98,2407.6799999999998,24,1,2,2,m,0.070000000000000007,0,10,19,0.14999999999999999,f,0,1,0.29166666666666666,0.41666666666666666,0.29166666666666666,both experienced
111,40007.520000000004,84,1,3,3,f,0.070000000000000007,0,6,21,0.20000000000000001,f,0,1,0.41666666666666666,0.35714285714285714,0.22619047619047619,both experienced
130,4380.8000000000002,37,1,1,1,m,0,1,6,16,0.20000000000000001,f,0,0,0.37837837837837837,0.37837837837837837,0.24324324324324324,requestor new
141,7200,40,2,4,3,m,0.050000000000000003,0,11,18,0.20000000000000001,m,0,0,0.40000000000000000,0.30000000000000000,0.30000000000000000,both experienced
142,1936,22,1,2,2,m,0.050000000000000003,1,7,20,0.14999999999999999,m,0,0,0.18181818181818181,0.54545454545454545,0.27272727272727272,requestor new
156,736.00000000000011,10,1,4,4,f,0.070000000000000007,0,7,23,0.25,m,1,0,0.10000000000000000,0.30000000000000000,0.60000000000000000,provider new
160,1958.3999999999999,24,2,2,1,m,0,0,10,17,0.20000000000000001,f,0,0,0.41666666666666666,0.33333333333333333,0.25000000000000000,both experienced
175,24000,80,3,4,1,f,0.050000000000000003,1,5,15,0.20000000000000001,f,0,1,0.37500000000000000,0.33750000000000000,0.28750000000000000,requestor new
178,300,10,1,3,3,m,0.050000000000000003,1,12,15,0.14999999999999999,f,0,0,0.30000000000000000,0.50000000000000000,0.20000000000000000,requestor new
181,580.79999999999995,11,1,1,1,f,0,1,3,24,0.20000000000000001,m,0,0,0.36363636363636363,0.45454545454545454,0.18181818181818181,requestor new
183,3575,25,1,4,4,f,0.070000000000000007,0,5,26,0.14999999999999999,m,0,1,0.36000000000000000,0.36000000000000000,0.28000000000000000,both experienced
188,3000,20,1,3,3,f,0.050000000000000003,0,5,25,0.25,f,0,0,0.25000000000000000,0.35000000000000000,0.40000000000000000,both experienced
208,5.25,1,2,3,2,m,0,0,8,21,0.25,f,0,1,1.00000000000000000,0.00000000000000000,0.00000000000000000,both experienced
240,425,10,1,4,4,m,0.050000000000000003,0,12,17,0.20000000000000001,f,0,0,0.40000000000000000,0.40000000000000000,0.20000000000000000,both experienced
257,5802.8999999999987,29,3,2,2,f,0.050000000000000003,1,12,23,0.25,f,0,0,0.44827586206896551,0.37931034482758620,0.17241379310344827,requestor new
259,9792,48,3,4,1,f,0.050000000000000003,0,11,17,0.20000000000000001,f,0,0,0.39583333333333333,0.47916666666666666,0.12500000000000000,both experienced
262,1766.3999999999999,16,1,4,4,f,0.050000000000000003,0,7,23,0.25,f,0,0,0.31250000000000000,0.43750000000000000,0.25000000000000000,both experienced
272,96,4,1,2,2,m,0.050000000000000003,0,10,20,0.25,f,1,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,provider new
281,1852.2000000000003,21,3,2,1,f,0.050000000000000003,0,11,21,0.14999999999999999,m,0,0,0.47619047619047619,0.14285714285714285,0.38095238095238095,both experienced
286,10086,41,1,2,2,m,0.050000000000000003,0,4,24,0.20000000000000001,f,0,0,0.21951219512195121,0.46341463414634146,0.31707317073170731,both experienced
294,6023.1599999999999,39,2,3,1,f,0.070000000000000007,1,6,18,0.14999999999999999,f,0,0,0.35897435897435897,0.30769230769230769,0.33333333333333333,requestor new
302,512,8,1,1,1,f,0.070000000000000007,0,5,25,0.25,m,0,0,0.62500000000000000,0.25000000000000000,0.12500000000000000,both experienced
319,2075.75,19,3,3,3,f,0.050000000000000003,0,8,23,0.20000000000000001,f,0,1,0.31578947368421052,0.36842105263157894,0.31578947368421052,both experienced
354,740.88000000000011,14,1,2,2,m,0.070000000000000007,0,7,14,0.20000000000000001,f,0,0,0.50000000000000000,0.35714285714285714,0.14285714285714285,both experienced
399,508.2000000000001,11,1,3,3,m,0.050000000000000003,1,8,21,0.14999999999999999,m,0,0,0.45454545454545454,0.36363636363636363,0.18181818181818181,requestor new
452,3651.8000000000006,31,1,1,1,f,0,1,11,19,0.20000000000000001,f,0,0,0.32258064516129032,0.25806451612903225,0.41935483870967741,requestor new
459,4808.9600000000009,34,1,1,1,f,0.070000000000000007,1,6,13,0.25,f,0,0,0.50000000000000000,0.32352941176470588,0.17647058823529411,requestor new
463,2304,24,1,4,4,f,0.050000000000000003,0,8,20,0.14999999999999999,m,0,0,0.41666666666666666,0.25000000000000000,0.33333333333333333,both experienced
486,556.60000000000014,11,1,4,4,m,0,1,14,23,0.20000000000000001,f,0,1,0.27272727272727272,0.18181818181818181,0.54545454545454545,requestor new
517,26680.5,77,2,4,1,f,0.050000000000000003,0,8,18,0.20000000000000001,f,0,1,0.37662337662337662,0.27272727272727272,0.35064935064935064,both experienced
523,1263.5,19,1,1,1,m,0,0,6,14,0.25,m,0,0,0.31578947368421052,0.47368421052631578,0.21052631578947368,both experienced
570,720,15,2,3,1,m,0,1,5,16,0.20000000000000001,f,1,0,0.33333333333333333,0.40000000000000000,0.26666666666666666,both new
572,1126.4000000000001,16,1,4,4,f,0.070000000000000007,0,13,20,0.14999999999999999,f,0,0,0.37500000000000000,0.25000000000000000,0.37500000000000000,both experienced
574,207,6,1,3,3,f,0.050000000000000003,1,6,23,0.20000000000000001,m,0,0,0.50000000000000000,0.33333333333333333,0.16666666666666666,requestor new
602,21.599999999999998,2,1,3,3,f,0.050000000000000003,1,7,18,0.25,m,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,requestor new
615,68.75,5,1,1,1,f,0,1,4,11,0.25,f,0,0,0.20000000000000000,0.20000000000000000,0.60000000000000000,requestor new
620,2342.5599999999999,22,1,3,3,f,0.070000000000000007,0,4,22,0.14999999999999999,f,1,1,0.36363636363636363,0.36363636363636363,0.27272727272727272,provider new
625,11404.75,49,2,4,1,f,0.050000000000000003,1,6,19,0.20000000000000001,m,0,1,0.40816326530612244,0.26530612244897959,0.32653061224489795,requestor new
631,1600,20,3,3,3,f,0.050000000000000003,1,7,16,0.20000000000000001,f,0,0,0.55000000000000000,0.25000000000000000,0.20000000000000000,requestor new
637,384,8,2,2,2,m,0.050000000000000003,1,10,20,0.25,f,1,0,0.12500000000000000,0.62500000000000000,0.25000000000000000,both new
2,100,4,1,1,1,f,0,0,11,25,0.25,f,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,both experienced
10,317.5200000000001,7,3,2,1,m,0.070000000000000007,1,7,24,0.20000000000000001,f,0,0,0.28571428571428571,0.28571428571428571,0.42857142857142857,requestor new
25,75,5,2,3,2,f,0.050000000000000003,0,8,12,0.20000000000000001,m,0,0,0.40000000000000000,0.20000000000000000,0.40000000000000000,both experienced
47,6614.9999999999991,35,1,4,4,m,0.050000000000000003,0,8,18,0.25,f,0,0,0.40000000000000000,0.31428571428571428,0.28571428571428571,both experienced
59,5989.5,33,1,2,2,m,0.070000000000000007,0,10,25,0.14999999999999999,f,0,0,0.27272727272727272,0.24242424242424242,0.48484848484848484,both experienced
76,19.800000000000001,3,3,2,1,f,0.050000000000000003,1,8,11,0.14999999999999999,m,0,0,0.33333333333333333,0.66666666666666666,0.00000000000000000,requestor new
123,953.70000000000005,17,1,4,4,f,0.070000000000000007,1,5,15,0.14999999999999999,m,0,0,0.64705882352941176,0.29411764705882352,0.05882352941176470,requestor new
155,1127.0999999999997,17,1,4,4,m,0.050000000000000003,0,5,13,0.25,m,0,1,0.58823529411764705,0.23529411764705882,0.17647058823529411,both experienced
167,2100,20,1,2,2,m,0.050000000000000003,0,8,21,0.20000000000000001,m,1,0,0.40000000000000000,0.30000000000000000,0.30000000000000000,provider new
177,7803,34,1,4,4,f,0.050000000000000003,1,5,27,0.20000000000000001,m,0,0,0.32352941176470588,0.38235294117647058,0.29411764705882352,requestor new
180,2028,26,2,4,2,f,0.050000000000000003,0,2,15,0.14999999999999999,f,0,0,0.42307692307692307,0.07692307692307692,0.50000000000000000,both experienced
196,855.3599999999999,12,1,1,1,f,0.070000000000000007,0,10,22,0.20000000000000001,m,0,1,0.33333333333333333,0.25000000000000000,0.41666666666666666,both experienced
223,1647.3000000000004,17,2,2,1,m,0.050000000000000003,1,6,19,0.25,m,0,0,0.52941176470588235,0.23529411764705882,0.23529411764705882,requestor new
225,508.2000000000001,11,1,1,1,m,0,1,8,28,0.14999999999999999,f,0,0,0.36363636363636363,0.36363636363636363,0.27272727272727272,requestor new
234,7564.5,41,3,4,1,f,0.050000000000000003,1,7,18,0.20000000000000001,f,0,0,0.41463414634146341,0.24390243902439024,0.34146341463414634,requestor new
243,4427.7300000000014,23,1,3,3,f,0.070000000000000007,1,12,31,0.20000000000000001,f,1,1,0.26086956521739130,0.52173913043478260,0.21739130434782608,both new
248,383.66999999999996,7,1,1,1,m,0.070000000000000007,1,3,29,0.20000000000000001,f,0,0,0.28571428571428571,0.42857142857142857,0.28571428571428571,requestor new
253,9363.6000000000004,51,1,1,1,f,0.050000000000000003,1,15,18,0.14999999999999999,m,0,0,0.39215686274509803,0.33333333333333333,0.27450980392156862,requestor new
278,48,4,2,3,2,m,0.050000000000000003,0,6,12,0.20000000000000001,f,0,0,0.25000000000000000,0.75000000000000000,0.00000000000000000,both experienced
317,2534.3999999999996,24,2,4,3,f,0,0,7,22,0.20000000000000001,m,0,0,0.45833333333333333,0.37500000000000000,0.16666666666666666,both experienced
336,1029,14,2,2,1,m,0,0,8,21,0.25,m,0,0,0.42857142857142857,0.28571428571428571,0.28571428571428571,both experienced
350,115.19999999999999,6,1,4,4,m,0.050000000000000003,1,11,16,0.14999999999999999,f,0,1,0.16666666666666666,0.16666666666666666,0.66666666666666666,requestor new
359,2012.0400000000002,18,1,2,2,m,0.070000000000000007,1,9,23,0.20000000000000001,f,0,1,0.33333333333333333,0.33333333333333333,0.33333333333333333,requestor new
365,15518.250000000002,55,2,4,1,f,0.070000000000000007,0,5,19,0.20000000000000001,m,0,0,0.47272727272727272,0.23636363636363636,0.29090909090909090,both experienced
392,2867.2000000000003,32,2,4,4,f,0.050000000000000003,1,4,14,0.14999999999999999,f,0,0,0.28125000000000000,0.37500000000000000,0.34375000000000000,requestor new
394,14295.6,57,1,4,4,m,0.050000000000000003,0,11,22,0.14999999999999999,f,0,0,0.28070175438596491,0.42105263157894736,0.29824561403508771,both experienced
396,3175.2000000000007,28,3,2,1,m,0.070000000000000007,0,7,15,0.20000000000000001,m,0,1,0.32142857142857142,0.39285714285714285,0.28571428571428571,both experienced
401,1568,14,1,3,3,f,0.070000000000000007,0,11,25,0.25,m,0,0,0.28571428571428571,0.50000000000000000,0.21428571428571428,both experienced
406,2205,21,1,4,4,m,0,1,3,20,0.25,m,0,0,0.42857142857142857,0.42857142857142857,0.14285714285714285,requestor new
432,971.75,13,2,4,1,m,0.050000000000000003,1,10,23,0.20000000000000001,f,0,0,0.38461538461538461,0.46153846153846153,0.15384615384615384,requestor new
445,12979.199999999999,52,1,3,3,f,0.050000000000000003,1,6,16,0.25,f,0,0,0.44230769230769230,0.42307692307692307,0.13461538461538461,requestor new
451,1228.8,16,2,3,3,f,0.050000000000000003,0,7,16,0.25,f,1,0,0.18750000000000000,0.43750000000000000,0.37500000000000000,provider new
453,612,12,1,1,1,f,0.050000000000000003,0,6,17,0.20000000000000001,f,0,0,0.33333333333333333,0.58333333333333333,0.08333333333333333,both experienced
456,587.25,9,1,2,2,f,0.050000000000000003,1,7,29,0.20000000000000001,f,0,0,0.44444444444444444,0.22222222222222222,0.33333333333333333,requestor new
508,1451.5200000000002,16,1,4,4,f,0.070000000000000007,0,7,21,0.20000000000000001,m,0,0,0.37500000000000000,0.25000000000000000,0.37500000000000000,both experienced
512,9388.25,47,3,2,1,m,0.050000000000000003,0,4,17,0.20000000000000001,f,0,0,0.31914893617021276,0.46808510638297872,0.21276595744680851,both experienced
514,720.00000000000011,15,1,2,2,m,0,0,11,16,0.20000000000000001,f,1,0,0.60000000000000000,0.26666666666666666,0.13333333333333333,provider new
521,726,11,1,1,1,m,0,0,11,30,0.20000000000000001,f,1,0,0.27272727272727272,0.36363636363636363,0.36363636363636363,provider new
591,3503.5,35,1,1,1,f,0.070000000000000007,0,8,13,0.14999999999999999,m,0,0,0.28571428571428571,0.45714285714285714,0.25714285714285714,both experienced
595,100,5,1,3,3,m,0,0,8,16,0.25,m,0,0,0.40000000000000000,0.40000000000000000,0.20000000000000000,both experienced
604,1440.0000000000002,20,1,2,2,f,0,1,9,24,0.14999999999999999,f,1,0,0.45000000000000000,0.25000000000000000,0.30000000000000000,both new
608,2188.8000000000002,24,1,2,2,f,0,1,8,19,0.20000000000000001,m,1,0,0.41666666666666666,0.41666666666666666,0.16666666666666666,both new
639,718.25,13,3,3,1,f,0.050000000000000003,1,9,17,0.20000000000000001,f,0,0,0.38461538461538461,0.38461538461538461,0.23076923076923076,requestor new
642,6023.6000000000004,37,1,3,3,f,0,1,6,22,0.20000000000000001,f,0,0,0.37837837837837837,0.37837837837837837,0.24324324324324324,requestor new
649,3098.25,27,1,1,1,f,0,0,5,17,0.25,f,0,0,0.29629629629629629,0.44444444444444444,0.25925925925925925,both experienced
674,1747.2400000000002,19,3,4,1,f,0.070000000000000007,1,12,22,0.14999999999999999,f,1,0,0.26315789473684210,0.31578947368421052,0.42105263157894736,both new
678,12149.5,47,1,4,4,m,0,0,5,22,0.25,m,0,0,0.44680851063829787,0.25531914893617021,0.29787234042553191,both experienced
679,405.59999999999991,13,1,1,1,f,0,1,6,16,0.14999999999999999,m,0,0,0.46153846153846153,0.46153846153846153,0.07692307692307692,requestor new
686,812.25,19,3,4,1,m,0,1,11,15,0.14999999999999999,f,0,0,0.36842105263157894,0.42105263157894736,0.21052631578947368,requestor new
688,1800,20,3,4,1,m,0.050000000000000003,0,6,18,0.20000000000000001,f,0,0,0.25000000000000000,0.30000000000000000,0.45000000000000000,both experienced
699,777.60000000000002,18,1,3,3,f,0,1,10,12,0.20000000000000001,f,0,0,0.50000000000000000,0.22222222222222222,0.27777777777777777,requestor new
733,435.60000000000008,11,2,2,1,m,0.050000000000000003,1,12,18,0.14999999999999999,f,1,0,0.36363636363636363,0.54545454545454545,0.09090909090909090,both new
737,2159.9999999999995,20,1,1,1,m,0.050000000000000003,1,13,27,0.14999999999999999,f,0,0,0.40000000000000000,0.35000000000000000,0.25000000000000000,requestor new
746,607.99999999999989,10,1,2,2,f,0.070000000000000007,0,6,19,0.25,m,0,0,0.40000000000000000,0.20000000000000000,0.40000000000000000,both experienced
765,980,14,1,2,2,f,0.050000000000000003,0,11,20,0.20000000000000001,f,0,0,0.35714285714285714,0.50000000000000000,0.14285714285714285,both experienced
767,22,2,2,2,2,m,0.050000000000000003,0,5,22,0.20000000000000001,m,1,1,0.00000000000000000,0.50000000000000000,0.50000000000000000,provider new
772,445.5,9,3,3,1,m,0,1,11,22,0.25,m,0,0,0.11111111111111111,0.55555555555555555,0.33333333333333333,requestor new
794,5046,29,1,1,1,f,0,1,8,24,0.25,f,0,0,0.34482758620689655,0.44827586206896551,0.20689655172413793,requestor new
817,2954.880000000001,24,2,2,2,f,0.070000000000000007,1,4,19,0.20000000000000001,m,1,0,0.33333333333333333,0.45833333333333333,0.20833333333333333,both new
829,7942,38,2,3,3,m,0.050000000000000003,1,5,22,0.20000000000000001,f,1,0,0.44736842105263157,0.34210526315789473,0.21052631578947368,both new
852,696.96000000000004,12,2,4,1,m,0.070000000000000007,1,7,22,0.14999999999999999,f,0,0,0.50000000000000000,0.08333333333333333,0.41666666666666666,requestor new
906,604.80000000000007,12,2,3,2,m,0,0,4,21,0.20000000000000001,f,0,0,0.16666666666666666,0.50000000000000000,0.33333333333333333,both experienced
945,3532.1999999999994,29,1,2,2,f,0.050000000000000003,0,4,21,0.14999999999999999,f,0,0,0.55172413793103448,0.20689655172413793,0.24137931034482758,both experienced
976,593.99999999999989,10,1,1,1,f,0.070000000000000007,0,7,27,0.14999999999999999,f,0,0,0.10000000000000000,0.60000000000000000,0.30000000000000000,both experienced
987,8268.75,35,2,4,2,m,0.070000000000000007,1,10,25,0.20000000000000001,f,1,1,0.34285714285714285,0.40000000000000000,0.25714285714285714,both new
992,7265.1600000000017,31,3,4,1,f,0.070000000000000007,0,7,28,0.20000000000000001,f,1,0,0.48387096774193548,0.19354838709677419,0.32258064516129032,provider new
998,95.040000000000006,4,1,4,4,m,0.070000000000000007,1,4,22,0.20000000000000001,f,0,0,0.50000000000000000,0.00000000000000000,0.50000000000000000,requestor new
134,49.5,3,1,3,3,f,0.050000000000000003,0,10,22,0.20000000000000001,m,0,0,0.00000000000000000,0.33333333333333333,0.66666666666666666,both experienced
480,115.00000000000001,5,1,4,4,m,0,1,14,23,0.20000000000000001,f,1,0,0.20000000000000000,0.20000000000000000,0.60000000000000000,both new
603,28.800000000000004,3,3,4,3,f,0.070000000000000007,0,6,10,0.25,f,0,0,0.33333333333333333,0.66666666666666666,0.00000000000000000,both experienced
700,24,2,1,3,3,f,0.050000000000000003,1,10,20,0.25,f,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,requestor new
744,36,3,1,2,2,m,0,1,5,20,0.20000000000000001,m,0,0,0.33333333333333333,0.33333333333333333,0.33333333333333333,requestor new
816,122.39999999999999,6,1,4,4,f,0,1,5,17,0.20000000000000001,m,0,0,0.50000000000000000,0.33333333333333333,0.16666666666666666,requestor new
841,80,4,1,2,2,m,0.050000000000000003,1,8,20,0.20000000000000001,f,0,0,0.75000000000000000,0.00000000000000000,0.25000000000000000,requestor new
946,12,2,2,1,1,m,0,1,10,20,0.14999999999999999,f,0,0,0.00000000000000000,1.00000000000000000,0.00000000000000000,requestor new
90,50,5,1,3,3,m,0,1,12,10,0.20000000000000001,m,0,0,0.20000000000000000,0.40000000000000000,0.40000000000000000,requestor new
305,96,4,1,1,1,m,0.050000000000000003,0,7,24,0.20000000000000001,f,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,both experienced
450,313.59999999999997,7,1,2,2,f,0.070000000000000007,0,12,20,0.25,f,0,0,0.00000000000000000,0.42857142857142857,0.57142857142857142,both experienced
692,37.619999999999997,3,1,2,2,m,0.070000000000000007,1,8,19,0.14999999999999999,f,1,0,0.66666666666666666,0.33333333333333333,0.00000000000000000,both new
715,48,4,2,3,1,m,0,0,5,12,0.25,m,0,1,0.25000000000000000,0.25000000000000000,0.50000000000000000,both experienced
